YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2017,3,7,4.1,7.17,0.39,379.75,79.63,135.91,11.16,0.36,1.84
2017,3,8,3.17,7.43,0.3,376.24,62.52,141.33,9.36,0.3,1.59
2017,3,9,3.88,7.42,0.38,384.35,77.98,142.13,11.23,0.38,2.0
2017,3,10,4.01,7.42,0.38,387.52,79.98,141.59,11.54,0.39,2.02
2017,3,11,3.59,7.39,0.34,380.87,72.59,141.22,10.55,0.35,1.82
2017,3,12,3.23,7.5,0.31,354.66,64.0,139.12,9.22,0.3,1.59
2017,3,13,4.72,7.4,0.45,379.75,93.43,141.48,13.26,0.43,2.25
2017,3,14,3.45,7.34,0.33,383.93,69.77,140.65,10.02,0.33,1.69
2017,3,15,3.46,7.4,0.33,376.82,69.54,140.46,10.05,0.34,1.75
2017,3,16,5.09,7.38,0.48,377.04,99.66,140.35,13.76,0.44,2.3
2017,3,17,4.56,7.36,0.44,387.92,89.11,138.94,12.56,0.41,2.17
2017,3,18,4.53,7.37,0.43,395.25,87.66,139.28,12.45,0.42,2.22
2017,3,19,3.98,7.62,0.38,380.39,78.28,145.2,11.6,0.39,2.06
2017,3,20,4.79,7.38,0.46,379.56,94.01,139.91,13.31,0.45,2.4
2017,3,21,4.63,7.32,0.45,383.46,91.41,139.02,12.8,0.41,2.2
2017,3,22,3.6,7.02,0.34,384.45,70.23,131.78,9.77,0.33,1.7
2017,3,23,3.98,7.15,0.38,382.6,79.01,135.45,11.07,0.35,1.85
2017,3,24,3.93,7.56,0.38,372.6,77.95,144.32,11.48,0.38,1.99
2017,3,25,4.97,7.4,0.48,380.76,98.26,141.24,13.77,0.45,2.39
2017,3,26,3.29,7.36,0.31,376.25,66.16,139.79,9.6,0.31,1.62
2017,3,27,4.27,7.17,0.41,371.96,83.33,134.92,11.62,0.38,1.96
2017,3,28,4.3,7.43,0.41,364.27,83.55,138.01,11.94,0.4,2.12
2017,3,29,3.37,7.19,0.32,384.13,66.88,136.02,9.52,0.3,1.55
2017,3,30,3.49,7.27,0.34,384.57,70.26,138.84,10.11,0.33,1.7
2017,3,31,3.82,7.31,0.37,363.04,75.82,138.56,10.79,0.37,1.91
2017,4,1,4.55,7.45,0.44,378.58,89.41,141.91,12.74,0.42,2.2
2017,4,2,4.6,7.42,0.45,385.74,90.0,140.52,12.69,0.41,2.15
2017,4,3,5.7,7.57,0.55,381.58,110.62,143.88,15.34,0.5,2.69
2017,4,4,6.01,7.58,0.58,373.78,116.21,143.38,16.0,0.52,2.74
2017,4,5,5.28,7.51,0.51,372.77,101.87,142.36,14.3,0.47,2.44
2017,4,6,5.44,7.44,0.52,368.87,103.96,139.16,14.25,0.45,2.31
2017,4,7,4.68,7.18,0.45,376.54,90.93,135.7,12.51,0.39,2.05
2017,4,8,3.24,7.08,0.31,383.59,63.8,133.79,9.07,0.3,1.57
2017,4,9,2.87,7.2,0.27,379.6,57.59,136.38,8.45,0.29,1.51
2017,4,10,4.77,7.2,0.46,379.73,93.99,137.12,13.0,0.42,2.23
2017,4,11,4.15,7.26,0.4,384.45,82.39,138.69,11.74,0.39,2.04
2017,4,12,4.17,7.23,0.41,387.97,81.45,136.88,11.52,0.38,1.96
2017,4,13,4.68,7.61,0.45,364.8,90.67,142.85,13.02,0.44,2.34
2017,4,14,3.53,7.02,0.34,384.48,69.23,132.58,9.7,0.33,1.72
2017,4,15,5.01,6.91,0.48,387.19,97.95,131.1,13.31,0.43,2.29
2017,4,16,4.71,7.14,0.46,374.88,91.16,134.23,12.62,0.41,2.17
2017,4,17,3.76,7.08,0.37,380.42,74.27,134.04,10.52,0.36,1.87
2017,4,18,4.85,7.14,0.47,386.93,95.32,135.95,13.34,0.44,2.3
2017,4,19,4.07,7.06,0.4,382.91,79.05,134.17,11.14,0.37,1.91
2017,4,20,3.08,7.06,0.3,379.16,60.7,133.02,8.6,0.29,1.5
2017,4,21,4.67,7.32,0.45,371.01,90.91,139.03,12.94,0.44,2.29
2017,4,22,5.47,7.39,0.53,369.0,106.73,141.14,14.8,0.48,2.55
2017,4,23,5.0,7.32,0.49,376.18,96.61,138.91,13.45,0.45,2.38
2017,4,24,3.17,7.32,0.31,375.7,62.36,138.87,9.2,0.31,1.62
2017,4,25,3.49,7.1,0.34,383.3,68.71,135.52,9.84,0.33,1.7
2017,4,26,3.54,7.22,0.34,380.8,70.09,137.91,10.25,0.34,1.8
2017,4,27,5.51,7.21,0.54,372.19,104.93,135.55,14.42,0.45,2.38
2017,4,28,4.55,7.12,0.45,377.22,87.71,133.8,12.27,0.4,2.05
2017,4,29,3.97,7.34,0.39,362.51,74.9,136.97,10.94,0.35,1.81
2017,4,30,3.26,6.88,0.32,377.97,63.75,129.95,9.09,0.3,1.57
2017,5,1,3.89,6.73,0.38,385.38,76.52,127.76,10.46,0.34,1.75
2017,5,2,4.35,6.96,0.43,375.99,84.21,131.99,11.73,0.38,1.96
2017,5,3,4.59,7.05,0.45,374.31,87.71,134.2,12.35,0.4,2.05
2017,5,4,4.44,7.3,0.44,386.92,85.73,140.32,12.5,0.41,2.16
2017,5,5,4.3,7.24,0.43,385.51,83.37,139.43,12.2,0.39,2.01
2017,5,6,3.99,7.33,0.4,371.26,77.62,139.91,11.43,0.38,1.98
2017,5,7,3.84,7.16,0.38,380.75,74.22,136.09,10.84,0.36,1.85
2017,5,8,3.45,7.21,0.34,379.04,67.77,138.22,10.15,0.34,1.75
2017,5,9,3.87,7.01,0.38,380.37,74.75,133.22,10.74,0.35,1.83
2017,5,10,4.01,7.07,0.4,376.78,78.43,135.07,11.36,0.37,1.91
2017,5,11,4.45,7.02,0.45,373.91,86.95,133.28,12.27,0.4,2.05
2017,5,12,4.19,6.77,0.42,378.62,81.68,128.29,11.42,0.37,1.89
2017,5,13,4.29,7.17,0.43,376.65,83.76,137.22,12.04,0.39,2.01
2017,5,14,3.67,6.98,0.37,379.2,71.47,133.12,10.41,0.34,1.78
2017,5,15,4.38,7.33,0.45,362.31,84.81,138.91,12.39,0.42,2.22
2017,5,16,4.61,7.15,0.47,379.5,89.98,136.69,12.95,0.43,2.26
2017,5,17,4.78,6.96,0.48,380.68,93.48,133.62,12.92,0.4,2.05
2017,5,18,4.36,7.12,0.44,369.95,84.55,135.8,12.01,0.37,1.88
2017,5,19,4.89,7.11,0.49,374.95,95.41,136.31,13.38,0.41,2.09
2017,5,20,3.15,7.04,0.32,386.17,61.43,135.31,9.16,0.29,1.48
2017,5,21,4.06,7.04,0.41,394.56,79.73,134.84,11.45,0.37,1.88
2017,5,22,2.99,6.98,0.3,377.41,58.85,132.75,8.66,0.28,1.43
2017,5,23,5.04,6.9,0.52,372.18,96.75,131.13,13.17,0.4,2.05
2017,5,24,4.94,6.59,0.51,395.3,96.41,126.77,12.77,0.38,1.95
2017,5,25,4.39,6.94,0.45,375.91,82.91,131.2,11.79,0.36,1.84
2017,5,26,4.85,7.03,0.49,373.2,92.96,132.96,13.05,0.39,2.0
2017,5,27,4.62,6.92,0.48,370.57,87.93,130.23,12.3,0.37,1.88
2017,5,28,4.86,6.98,0.5,369.65,91.97,131.86,12.66,0.37,1.86
2017,5,29,3.81,6.94,0.39,377.9,73.05,132.06,10.62,0.32,1.64
2017,5,30,4.49,6.92,0.46,375.12,85.62,131.49,11.95,0.36,1.84
2017,5,31,3.09,6.86,0.32,379.47,59.96,130.64,8.78,0.27,1.38
2017,6,1,4.14,6.69,0.42,382.28,80.4,126.7,11.26,0.34,1.71
2017,6,2,4.73,6.79,0.48,380.68,92.22,130.05,12.71,0.38,1.92
2017,6,3,4.77,6.78,0.49,364.27,91.41,128.45,12.67,0.37,1.88
2017,6,4,3.64,6.65,0.38,372.46,69.48,126.2,9.87,0.3,1.53
2017,6,5,4.65,6.9,0.48,376.77,89.79,130.79,12.45,0.38,1.95
2017,6,6,4.65,6.94,0.48,378.95,89.87,131.75,12.44,0.38,1.92
2017,6,7,2.22,6.89,0.23,377.34,43.16,131.34,6.52,0.2,1.03
2017,6,8,4.05,6.73,0.42,377.71,77.2,127.63,10.88,0.35,1.8
2017,6,9,3.87,6.55,0.4,394.17,76.03,125.99,10.65,0.33,1.66
2017,6,10,4.43,6.82,0.46,378.54,86.79,130.38,12.1,0.38,1.93
2017,6,11,3.79,6.87,0.39,377.91,73.67,131.29,10.61,0.33,1.69
2017,6,12,3.78,6.8,0.39,378.34,73.11,129.39,10.68,0.34,1.76
2017,6,13,3.85,6.78,0.4,381.7,74.59,129.04,10.77,0.34,1.77
2017,6,14,3.74,6.81,0.39,376.75,72.33,129.77,10.45,0.34,1.74
2017,6,15,4.12,6.69,0.43,373.19,79.32,126.07,11.23,0.36,1.84
2017,6,16,4.34,7.05,0.45,361.14,82.77,131.45,11.8,0.38,1.97
2017,6,17,3.96,6.84,0.41,376.36,75.35,130.05,10.85,0.35,1.79
2017,6,18,4.19,6.67,0.44,382.04,81.97,127.73,11.47,0.37,1.88
2017,6,19,4.51,6.68,0.47,367.17,88.31,127.27,12.27,0.38,1.95
2017,6,20,4.14,6.6,0.43,375.18,80.62,125.48,11.31,0.35,1.84
2017,6,21,4.16,6.64,0.43,380.33,81.38,126.36,11.37,0.35,1.81
2017,6,22,3.44,6.57,0.36,391.91,66.59,124.29,9.48,0.3,1.55
2017,6,23,4.35,6.51,0.45,373.87,84.34,122.82,11.57,0.37,1.89
2017,6,24,4.27,6.45,0.45,371.32,82.43,121.67,11.2,0.34,1.77
2017,6,25,3.9,6.47,0.41,389.74,75.45,124.78,10.61,0.34,1.73
2017,6,26,4.07,6.59,0.42,378.41,79.37,124.64,11.04,0.35,1.82
2017,6,27,4.06,6.77,0.42,380.09,79.24,129.33,11.35,0.37,1.9
2017,6,28,4.07,6.82,0.42,376.59,78.38,130.02,11.3,0.37,1.91
2017,6,29,4.19,6.7,0.44,376.83,81.74,127.45,11.41,0.35,1.84
2017,6,30,5.0,6.84,0.52,373.2,96.41,130.52,13.27,0.42,2.23
2017,7,1,4.74,6.78,0.49,372.8,91.12,128.78,12.66,0.4,2.07
2017,7,2,4.4,6.72,0.45,355.63,83.27,124.41,11.59,0.37,1.91
2017,7,3,4.28,6.58,0.45,371.19,81.77,122.74,11.27,0.36,1.88
2017,7,4,4.28,6.64,0.45,378.79,82.36,126.04,11.44,0.37,1.87
2017,7,5,4.36,6.81,0.45,362.39,82.73,128.17,11.61,0.36,1.85
2017,7,6,4.37,6.66,0.45,373.34,83.47,125.84,11.62,0.37,1.89
2017,7,7,3.83,6.63,0.4,381.57,73.67,125.16,10.42,0.34,1.73
2017,7,8,3.33,6.54,0.34,387.62,63.7,122.0,8.98,0.28,1.42
2017,7,9,4.08,6.71,0.42,373.9,77.11,125.48,10.9,0.35,1.8
2017,7,10,3.31,6.45,0.34,376.92,63.06,119.76,8.84,0.27,1.36
2017,7,11,4.11,6.3,0.42,391.24,79.45,119.89,10.77,0.33,1.69
2017,7,12,5.15,6.75,0.53,367.81,98.27,127.42,13.41,0.42,2.2
2017,7,13,5.08,6.82,0.52,364.27,97.07,128.84,13.33,0.41,2.19
2017,7,14,3.84,6.66,0.4,378.7,73.53,125.77,10.3,0.33,1.67
2017,7,15,4.57,6.83,0.47,380.04,88.22,130.31,12.34,0.39,2.04
2017,7,16,4.99,6.99,0.52,368.38,95.85,133.12,13.3,0.41,2.14
2017,7,17,4.5,6.79,0.46,373.3,86.23,129.05,12.1,0.39,2.02
2017,7,18,4.29,7.03,0.44,363.37,82.21,131.84,11.77,0.38,1.94
2017,7,19,4.67,6.86,0.48,376.24,89.16,129.5,12.43,0.38,1.98
2017,7,20,4.61,6.78,0.48,371.82,88.16,128.46,12.13,0.38,1.95
2017,7,21,4.91,6.93,0.5,357.24,92.88,130.77,12.75,0.4,2.09
2017,7,22,4.02,6.8,0.41,377.02,76.45,128.06,10.88,0.35,1.78
2017,7,23,4.42,6.8,0.45,383.75,84.22,127.77,11.78,0.38,1.95
2017,7,24,4.29,6.68,0.44,391.48,81.72,125.65,11.32,0.37,1.88
2017,7,25,3.98,6.96,0.41,387.12,76.53,131.63,10.98,0.35,1.8
2017,7,26,4.42,7.0,0.45,381.97,84.21,131.63,11.85,0.38,1.92
2017,7,27,3.86,6.55,0.39,402.35,76.48,126.09,10.52,0.33,1.69
2017,7,28,4.43,6.95,0.45,380.11,85.05,131.27,11.9,0.38,1.93
2017,7,29,3.68,6.83,0.38,384.6,70.99,129.21,10.04,0.32,1.63
2017,7,30,3.35,6.97,0.34,378.48,64.92,132.27,9.45,0.29,1.48
2017,7,31,4.4,7.04,0.45,371.02,85.41,133.91,12.02,0.37,1.86
2017,8,1,5.45,7.07,0.55,362.38,104.96,134.11,14.39,0.45,2.34
2017,8,2,5.15,7.02,0.52,370.2,99.48,133.48,13.62,0.42,2.23
2017,8,3,5.51,7.31,0.55,351.62,103.49,135.47,14.41,0.45,2.4
2017,8,4,3.34,6.98,0.34,373.62,65.81,133.2,9.56,0.3,1.53
2017,8,5,4.3,6.83,0.43,378.16,83.97,129.48,11.7,0.37,1.9
2017,8,6,4.61,7.0,0.46,367.73,88.54,131.41,12.3,0.39,2.04
2017,8,7,4.51,7.09,0.45,377.82,87.97,134.52,12.52,0.41,2.09
2017,8,8,4.72,7.11,0.48,378.13,91.38,134.84,12.77,0.41,2.12
2017,8,9,3.15,6.84,0.31,384.82,60.88,128.77,8.73,0.28,1.45
2017,8,10,4.67,7.15,0.47,374.49,89.48,134.45,12.62,0.41,2.12
2017,8,11,3.53,7.07,0.35,373.51,68.95,134.34,10.02,0.34,1.75
2017,8,12,3.83,6.78,0.38,389.48,75.91,130.11,10.67,0.34,1.79
2017,8,13,4.75,7.22,0.48,371.47,90.76,136.36,12.65,0.4,2.1
2017,8,14,5.78,7.38,0.58,363.25,110.45,138.52,15.04,0.47,2.45
2017,8,15,4.23,7.15,0.42,376.14,81.66,135.02,11.57,0.37,1.9
2017,8,16,4.93,7.02,0.49,374.52,95.43,133.01,13.12,0.41,2.12
2017,8,17,4.72,7.15,0.47,379.38,91.0,135.51,12.59,0.39,2.02
2017,8,18,4.74,7.17,0.47,375.24,92.01,137.05,13.13,0.43,2.24
2017,8,19,4.08,7.33,0.41,351.17,76.17,136.12,11.2,0.37,1.9
2017,8,20,4.31,7.04,0.43,375.88,83.59,133.11,11.71,0.38,1.95
2017,8,21,5.13,7.12,0.51,373.91,99.12,134.79,13.57,0.44,2.27
2017,8,22,5.13,7.22,0.51,358.44,97.66,135.0,13.5,0.44,2.28
2017,8,23,4.81,7.25,0.48,369.45,92.51,138.45,13.16,0.43,2.23
2017,8,24,4.01,7.05,0.4,378.59,78.22,132.75,10.92,0.35,1.8
2017,8,25,4.42,7.22,0.44,390.51,86.21,136.97,12.13,0.38,1.99
2017,8,26,4.6,7.37,0.45,375.59,90.71,140.41,13.05,0.42,2.2
2017,8,27,4.51,7.33,0.45,375.59,88.7,139.51,12.69,0.4,2.08
2017,8,28,4.01,7.01,0.39,390.36,80.99,135.04,11.41,0.37,1.89
2017,8,29,3.94,7.08,0.39,381.12,77.4,133.16,10.94,0.34,1.8
2017,8,30,4.43,7.41,0.44,374.73,86.24,141.29,12.43,0.41,2.1
2017,8,31,4.73,7.26,0.46,370.69,91.9,136.65,12.77,0.41,2.13
2017,9,1,5.71,7.55,0.55,360.75,110.77,142.92,15.37,0.48,2.55
2017,9,2,4.29,7.27,0.42,375.23,84.45,138.28,12.02,0.39,2.02
2017,9,3,5.28,7.4,0.52,370.23,103.3,140.67,14.31,0.45,2.39
2017,9,4,5.76,7.76,0.56,343.81,109.48,143.38,15.49,0.51,2.67
2017,9,5,5.33,7.43,0.52,370.11,104.21,141.86,14.52,0.45,2.39
2017,9,6,4.57,7.35,0.45,384.24,91.99,141.99,13.16,0.43,2.25
2017,9,7,4.66,7.43,0.45,369.68,92.26,141.69,13.2,0.43,2.28
2017,9,8,2.96,7.42,0.29,377.34,60.16,142.15,9.05,0.3,1.52
2017,9,9,3.95,7.43,0.38,377.65,79.06,142.21,11.52,0.38,1.99
2017,9,10,4.53,7.29,0.44,382.79,89.12,138.38,12.59,0.41,2.12
2017,9,11,4.83,7.31,0.47,374.69,93.9,138.23,13.11,0.41,2.16
2017,9,12,3.81,7.26,0.37,383.71,76.0,138.25,10.91,0.35,1.83
2017,9,13,4.39,7.15,0.43,390.41,88.32,138.88,12.52,0.41,2.16
2017,9,14,4.8,7.26,0.47,380.04,93.77,136.96,12.95,0.41,2.2
2017,9,15,4.61,7.2,0.45,382.62,91.64,137.3,12.84,0.43,2.26
2017,9,16,3.93,7.3,0.38,385.27,77.88,138.74,11.13,0.37,1.94
2017,9,17,4.1,7.31,0.4,384.34,81.12,139.41,11.67,0.39,2.08
2017,9,18,4.97,6.99,0.48,376.33,96.55,131.17,13.11,0.43,2.27
2017,9,19,4.99,6.75,0.48,376.05,95.22,125.07,12.45,0.39,2.09
2017,9,20,4.82,7.16,0.47,357.5,91.77,131.35,12.66,0.42,2.23
2017,9,21,4.32,6.92,0.42,383.16,83.9,130.01,11.41,0.37,1.95
2017,9,22,4.44,6.81,0.43,381.23,86.62,128.23,11.63,0.38,1.97
2017,9,23,4.12,7.11,0.4,360.4,79.37,132.56,11.15,0.38,2.01
2017,9,24,4.45,7.17,0.43,377.97,86.12,135.43,12.07,0.41,2.16
2017,9,25,4.22,7.13,0.41,382.21,83.06,135.01,11.71,0.39,2.04
2017,9,26,5.12,7.38,0.5,380.73,100.4,140.07,14.06,0.45,2.36
2017,9,27,5.4,7.46,0.52,375.9,105.9,141.98,14.8,0.48,2.53
2017,9,28,4.45,7.47,0.43,382.07,87.55,142.57,12.79,0.42,2.21
2017,9,29,3.99,7.32,0.39,389.13,80.41,141.57,11.46,0.37,1.91
2017,9,30,3.28,7.27,0.32,378.89,65.56,137.77,9.52,0.31,1.63
2017,10,1,4.09,7.3,0.4,381.61,80.3,139.01,11.61,0.38,1.95
2017,10,2,3.53,7.33,0.34,374.61,69.27,139.23,10.16,0.33,1.7
2017,10,3,4.17,7.38,0.41,379.72,81.99,140.95,11.75,0.38,1.94
2017,10,4,3.75,7.3,0.37,372.93,72.91,138.57,10.73,0.34,1.8
2017,10,5,3.03,7.24,0.3,375.18,59.98,137.12,8.86,0.29,1.49
2017,10,6,4.34,7.39,0.42,359.55,82.23,136.18,11.73,0.38,1.96
2017,10,7,4.56,7.25,0.45,373.8,88.12,137.16,12.45,0.4,2.06
2017,10,8,4.93,7.22,0.48,373.6,96.15,137.59,13.3,0.41,2.17
2017,10,9,3.69,7.41,0.36,366.56,71.38,141.15,10.48,0.34,1.76
2017,10,10,5.12,7.38,0.5,376.82,99.55,141.03,13.94,0.45,2.34
2017,10,11,3.73,7.34,0.37,383.85,72.89,140.61,10.77,0.34,1.79
2017,10,12,4.83,7.33,0.48,387.95,94.68,140.2,13.34,0.41,2.1
2017,10,13,3.82,7.35,0.38,377.98,74.52,140.35,11.03,0.34,1.75
2017,10,14,3.52,7.31,0.34,382.12,68.65,139.33,10.18,0.31,1.62
2017,10,15,3.88,7.33,0.38,385.17,76.02,139.75,11.05,0.34,1.76
2017,10,16,4.16,7.12,0.41,384.48,79.45,134.75,11.19,0.35,1.83
2017,10,17,4.7,7.16,0.46,380.65,90.76,135.62,12.66,0.4,2.08
2017,10,18,4.44,7.14,0.44,375.11,84.48,134.27,11.96,0.38,2.0
2017,10,19,3.84,7.02,0.38,381.88,73.92,132.59,10.56,0.34,1.76
2017,10,20,4.36,7.16,0.43,381.35,84.88,136.27,12.13,0.38,1.98
2017,10,21,3.68,7.17,0.37,384.42,72.03,137.02,10.63,0.34,1.76
2017,10,22,2.64,7.55,0.27,361.66,51.3,142.05,7.95,0.27,1.35
2017,10,23,4.32,6.98,0.43,377.93,83.28,132.05,11.85,0.38,1.91
2017,10,24,2.26,6.97,0.23,372.68,45.66,133.27,6.86,0.22,1.11
2017,10,25,4.09,6.83,0.41,364.44,77.7,128.3,10.88,0.34,1.78
2017,10,26,3.83,6.82,0.38,375.91,73.03,128.09,10.38,0.34,1.76
2017,10,27,4.28,6.74,0.43,384.59,82.09,126.07,11.3,0.35,1.83
2017,10,28,3.09,7.04,0.31,382.26,60.31,133.54,9.09,0.29,1.48
2017,10,29,3.96,7.12,0.4,372.19,76.51,134.58,11.15,0.35,1.79
2017,10,30,3.61,7.03,0.36,377.66,70.12,133.46,10.34,0.34,1.73
2017,10,31,4.39,6.8,0.44,394.01,87.67,132.52,12.15,0.38,1.97
2017,11,1,4.61,6.92,0.46,377.84,89.53,131.46,12.37,0.39,2.02
2017,11,2,4.56,7.08,0.46,373.29,89.2,135.21,12.64,0.4,2.05
2017,11,3,4.19,7.08,0.42,373.76,80.76,134.25,11.63,0.36,1.82
2017,11,4,4.44,7.29,0.45,368.37,85.55,139.09,12.45,0.39,1.98
2017,11,5,4.92,7.21,0.5,365.51,94.55,135.82,13.14,0.41,2.09
